YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,47988,Nick Hardy,-0.349
2024,0,39546,Keith Mitchell,-0.343
2024,0,39324,J.J. Spaun,-0.34
2024,0,52372,Cameron Champ,-0.326
2024,0,57975,Harry Hall,-0.318
2024,0,28237,Rory McIlroy,-0.318
2024,0,50095,Austin Smotherman,-0.314
2024,0,46046,Scottie Scheffler,-0.309
2024,0,34255,Joseph Bramlett,-0.307
2024,0,47504,Sam Burns,-0.307
2024,0,48081,Xander Schauffele,-0.307
2024,0,45242,Kevin Yu,-0.307
2024,0,52955,Ludvig Åberg,-0.301
2024,0,59143,Mac Meissner,-0.297
2024,0,52666,Sami Valimaki,-0.288
2024,0,32367,Jorge Campillo,-0.285
2024,0,48117,Kurt Kitayama,-0.282
2024,0,37378,Min Woo Lee,-0.282
2024,0,40006,Erik van Rooyen,-0.282
2024,0,27064,Jhonattan Vegas,-0.282
2024,0,54576,Patrick Fishburn,-0.28
2024,0,39971,Sungjae Im,-0.278
2024,0,36699,Patrick Rodgers,-0.276
2024,0,51696,Rico Hoey,-0.275
2024,0,35506,Mackenzie Hughes,-0.272
2024,0,40026,Daniel Berger,-0.271
2024,0,60067,Joe Highsmith,-0.27
2024,0,47663,Kevin Dougherty,-0.267
2024,0,46442,Maverick McNealy,-0.267
2024,0,60004,Jacob Bridgeman,-0.263
2024,0,47591,Eric Cole,-0.263
2024,0,33141,Keegan Bradley,-0.262
2024,0,55893,Sam Stevens,-0.262
2024,0,32333,Kevin Tway,-0.262
2024,0,39975,Michael Kim,-0.261
2024,0,40098,Matt Fitzpatrick,-0.26
2024,0,29535,Brice Garnett,-0.259
2024,0,28252,Seamus Power,-0.259
2024,0,48867,Matti Schmid,-0.258
2024,0,40250,Taylor Pendrith,-0.255
2024,0,27129,Luke List,-0.254
2024,0,50525,Collin Morikawa,-0.254
2024,0,32839,Hideki Matsuyama,-0.253
2024,0,51997,Andrew Novak,-0.253
2024,0,48887,Matt Wallace,-0.25
2024,0,34099,Harris English,-0.249
2024,0,34587,Chan Kim,-0.247
2024,0,28420,Ryan Brehm,-0.246
2024,0,27139,David Skinns,-0.246
2024,0,36326,David Lipsky,-0.245
2024,0,59866,Nick Dunlap,-0.244
2024,0,54421,Garrick Higgo,-0.243
2024,0,33448,Justin Thomas,-0.242
2024,0,51766,Wyndham Clark,-0.241
2024,0,51349,Nico Echavarria,-0.241
2024,0,35450,Patrick Cantlay,-0.238
2024,0,29725,Tony Finau,-0.238
2024,0,48084,Wesley Bryan,-0.237
2024,0,35461,Beau Hossler,-0.237
2024,0,55182,Tom Kim,-0.235
2024,0,47347,Adam Schenk,-0.235
2024,0,33948,Byeong Hun An,-0.234
2024,0,54591,Ben Griffin,-0.234
2024,0,34563,Chesson Hadley,-0.234
2024,0,56149,Wilson Furr,-0.233
2024,0,56630,Akshay Bhatia,-0.232
2024,0,35532,Tom Hoge,-0.23
2024,0,46717,Viktor Hovland,-0.23
2024,0,37455,Si Woo Kim,-0.23
2024,0,51977,Max Greyserman,-0.227
2024,0,34098,Russell Henley,-0.227
2024,0,50484,Hayden Springer,-0.227
2024,0,39997,Corey Conners,-0.223
2024,0,31323,Gary Woodland,-0.223
2024,0,24502,Adam Scott,-0.221
2024,0,32366,Kevin Chappell,-0.22
2024,0,46414,Aaron Rai,-0.22
2024,0,57366,Cameron Young,-0.22
2024,0,45157,Cam Davis,-0.219
2024,0,52375,Doug Ghim,-0.218
2024,0,57900,Chandler Phillips,-0.218
2024,0,55454,Carl Yuan,-0.215
2024,0,29936,Ryan Fox,-0.213
2024,0,32070,Rafael Campos,-0.211
2024,0,27214,Kevin Streelman,-0.211
2024,0,27349,Alex Noren,-0.21
2024,0,33968,Thorbjørn Olesen,-0.21
2024,0,47983,Chad Ramey,-0.21
2024,0,48319,Tom Whitney,-0.21
