YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
2024,0,32366,Kevin Chappell,67.0,134,2
2024,0,36799,Stephan Jaeger,67.0,402,6
2024,0,52375,Doug Ghim,67.25,269,4
2024,0,46046,Scottie Scheffler,67.25,269,4
2024,0,35450,Patrick Cantlay,67.6,338,5
2024,0,55893,Sam Stevens,67.63,541,8
2024,0,48081,Xander Schauffele,67.67,406,6
2024,0,29420,Billy Horschel,67.75,271,4
2024,0,46717,Viktor Hovland,67.8,339,5
2024,0,35310,Lanto Griffin,67.83,407,6
2024,0,51997,Andrew Novak,68.0,544,8
2024,0,46414,Aaron Rai,68.0,544,8
2024,0,47504,Sam Burns,68.13,545,8
2024,0,39971,Sungjae Im,68.13,545,8
2024,0,51696,Rico Hoey,68.2,341,5
2024,0,34587,Chan Kim,68.29,478,7
2024,0,27064,Jhonattan Vegas,68.4,342,5
2024,0,26596,Ryan Moore,68.5,411,6
2024,0,46441,Robby Shelton,68.5,274,4
2024,0,50095,Austin Smotherman,68.5,411,6
2024,0,34076,Joel Dahmen,68.63,549,8
2024,0,46442,Maverick McNealy,68.63,549,8
2024,0,36884,Ben Kohles,68.75,550,8
2024,0,28252,Seamus Power,68.78,619,9
2024,0,47983,Chad Ramey,68.83,826,12
2024,0,29725,Tony Finau,68.86,482,7
2024,0,40006,Erik van Rooyen,68.86,482,7
2024,0,25900,Lucas Glover,68.88,551,8
2024,0,52374,Brandon Wu,68.9,689,10
2024,0,40026,Daniel Berger,69.0,207,3
2024,0,45522,Christiaan Bezuidenhout,69.0,621,9
2024,0,60004,Jacob Bridgeman,69.0,345,5
2024,0,52514,Trace Crowe,69.0,345,5
2024,0,29535,Brice Garnett,69.0,552,8
2024,0,57975,Harry Hall,69.0,276,4
2024,0,35532,Tom Hoge,69.0,690,10
2024,0,37378,Min Woo Lee,69.0,69,1
2024,0,32839,Hideki Matsuyama,69.0,345,5
2024,0,29221,Webb Simpson,69.0,483,7
2024,0,39324,J.J. Spaun,69.0,828,12
2024,0,32333,Kevin Tway,69.0,207,3
2024,0,52513,Carson Young,69.0,621,9
2024,0,45157,Cam Davis,69.17,415,6
2024,0,24024,Zach Johnson,69.17,415,6
2024,0,23108,Matt Kuchar,69.17,415,6
2024,0,48153,Matthieu Pavon,69.17,415,6
2024,0,52955,Ludvig Åberg,69.2,346,5
2024,0,40162,Justin Lower,69.2,346,5
2024,0,28237,Rory McIlroy,69.2,346,5
2024,0,40250,Taylor Pendrith,69.2,346,5
2024,0,33141,Keegan Bradley,69.25,277,4
2024,0,30927,Brendon Todd,69.25,831,12
2024,0,32791,K.H. Lee,69.29,485,7
2024,0,57900,Chandler Phillips,69.29,485,7
2024,0,29936,Ryan Fox,69.33,208,3
2024,0,39975,Michael Kim,69.38,555,8
2024,0,36871,Matt NeSmith,69.42,833,12
2024,0,40098,Matt Fitzpatrick,69.5,556,8
2024,0,52215,Robert MacIntyre,69.5,556,8
2024,0,48867,Matti Schmid,69.5,556,8
2024,0,26476,Chez Reavie,69.55,765,11
2024,0,45609,Tyler Duncan,69.56,626,9
2024,0,48319,Tom Whitney,69.56,626,9
2024,0,29908,C.T. Pan,69.57,487,7
2024,0,32367,Jorge Campillo,69.6,348,5
2024,0,33653,Thomas Detry,69.6,348,5
2024,0,57362,Austin Eckroat,69.6,348,5
2024,0,12716,Charley Hoffman,69.6,348,5
2024,0,51287,Ryo Hisatsune,69.63,557,8
2024,0,55182,Tom Kim,69.67,209,3
2024,0,32757,Patton Kizzire,69.67,418,6
2024,0,27936,Martin Laird,69.67,627,9
2024,0,37275,Sam Ryder,69.67,418,6
2024,0,50188,S.H. Kim,69.7,697,10
2024,0,51634,Sahith Theegala,69.71,488,7
2024,0,56630,Akshay Bhatia,69.75,558,8
2024,0,59836,Pierceson Coody,69.75,558,8
2024,0,54421,Garrick Higgo,69.75,558,8
2024,0,27644,Brian Harman,69.8,349,5
2024,0,49960,Sepp Straka,69.88,559,8
2024,0,34374,Erik Barnes,70.0,280,4
2024,0,48084,Wesley Bryan,70.0,350,5
2024,0,55708,Hayden Buckley,70.0,280,4
2024,0,47591,Eric Cole,70.0,490,7
2024,0,28089,Jason Day,70.0,490,7
2024,0,54576,Patrick Fishburn,70.0,560,8
2024,0,54591,Ben Griffin,70.0,840,12
2024,0,60767,Blaine Hale Jr.,70.0,210,3
2024,0,47420,Jake Knapp,70.0,420,6
2024,0,59143,Mac Meissner,70.0,350,5
2024,0,39327,Ben Silverman,70.0,560,8
2024,0,46340,Alex Smalley,70.0,490,7
2024,0,50484,Hayden Springer,70.0,490,7
2024,0,28775,Nate Lashley,70.11,631,9
2024,0,47663,Kevin Dougherty,70.14,491,7
2024,0,45242,Kevin Yu,70.14,491,7
2024,0,47988,Nick Hardy,70.17,842,12
2024,0,27349,Alex Noren,70.17,421,6
2024,0,33399,Adam Hadwin,70.18,772,11
2024,0,48117,Kurt Kitayama,70.22,632,9
2024,0,39997,Corey Conners,70.27,773,11
2024,0,34256,Andrew Putnam,70.29,984,14
2024,0,24502,Adam Scott,70.29,492,7
2024,0,27649,Brandt Snedeker,70.29,492,7
2024,0,33204,Shane Lowry,70.33,422,6
2024,0,33486,Roger Sloan,70.38,563,8
2024,0,51349,Nico Echavarria,70.4,704,10
2024,0,25493,Nick Taylor,70.43,493,7
2024,0,38991,Alejandro Tosti,70.43,493,7
2024,0,51977,Max Greyserman,70.5,564,8
2024,0,34563,Chesson Hadley,70.5,705,10
2024,0,60067,Joe Highsmith,70.5,564,8
2024,0,50525,Collin Morikawa,70.5,564,8
2024,0,54783,Dylan Wu,70.57,494,7
2024,0,32640,Troy Merritt,70.67,424,6
2024,0,39546,Keith Mitchell,70.67,636,9
2024,0,23320,Ryan Palmer,70.67,212,3
2024,0,47483,Will Zalatoris,70.67,212,3
2024,0,49947,Taylor Moore,70.69,919,13
2024,0,36801,Mark Hubbard,70.71,495,7
2024,0,51070,Vincent Norrman,70.71,495,7
2024,0,47347,Adam Schenk,70.71,495,7
2024,0,48887,Matt Wallace,70.71,495,7
2024,0,34098,Russell Henley,70.75,283,4
2024,0,30163,Henrik Norlander,70.75,283,4
