YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
2024,0,32839,Hideki Matsuyama,-.358
2024,0,25900,Lucas Glover,-.341
2024,0,32757,Patton Kizzire,-.337
2024,0,46046,Scottie Scheffler,-.321
2024,0,47993,Denny McCarthy,-.315
2024,0,50525,Collin Morikawa,-.312
2024,0,46442,Maverick McNealy,-.301
2024,0,33486,Roger Sloan,-.292
2024,0,30926,Chris Kirk,-.291
2024,0,35617,Martin Trainer,-.288
2024,0,57900,Chandler Phillips,-.274
2024,0,46414,Aaron Rai,-.272
2024,0,32070,Rafael Campos,-.271
2024,0,47679,Victor Perez,-.271
2024,0,35532,Tom Hoge,-.267
2024,0,25493,Nick Taylor,-.265
2024,0,60004,Jacob Bridgeman,-.259
2024,0,45522,Christiaan Bezuidenhout,-.255
2024,0,52514,Trace Crowe,-.255
2024,0,49771,J.T. Poston,-.255
2024,0,47591,Eric Cole,-.248
2024,0,46340,Alex Smalley,-.247
2024,0,48081,Xander Schauffele,-.241
2024,0,29221,Webb Simpson,-.241
2024,0,33653,Thomas Detry,-.239
2024,0,40250,Taylor Pendrith,-.238
2024,0,33448,Justin Thomas,-.238
2024,0,35506,Mackenzie Hughes,-.237
2024,0,54591,Ben Griffin,-.236
2024,0,36799,Stephan Jaeger,-.234
2024,0,27139,David Skinns,-.232
2024,0,36801,Mark Hubbard,-.228
2024,0,32791,K.H. Lee,-.228
2024,0,51766,Wyndham Clark,-.226
2024,0,39997,Corey Conners,-.224
2024,0,26596,Ryan Moore,-.222
2024,0,47420,Jake Knapp,-.219
2024,0,55708,Hayden Buckley,-.214
2024,0,51696,Rico Hoey,-.212
2024,0,29908,C.T. Pan,-.212
2024,0,23108,Matt Kuchar,-.210
2024,0,47983,Chad Ramey,-.210
2024,0,51997,Andrew Novak,-.209
2024,0,30911,Tommy Fleetwood,-.207
2024,0,39977,Max Homa,-.207
2024,0,51894,Vince Whaley,-.207
2024,0,29725,Tony Finau,-.206
2024,0,51634,Sahith Theegala,-.206
2024,0,45157,Cam Davis,-.205
2024,0,52215,Robert MacIntyre,-.205
2024,0,51977,Max Greyserman,-.204
2024,0,39324,J.J. Spaun,-.204
2024,0,27649,Brandt Snedeker,-.203
2024,0,60067,Joe Highsmith,-.202
2024,0,55789,Taylor Montgomery,-.200
2024,0,30927,Brendon Todd,-.200
2024,0,55893,Sam Stevens,-.198
2024,0,33141,Keegan Bradley,-.196
2024,0,46717,Viktor Hovland,-.194
2024,0,29478,Kevin Kisner,-.192
2024,0,33399,Adam Hadwin,-.191
2024,0,40115,Adam Svensson,-.191
2024,0,36884,Ben Kohles,-.190
2024,0,31646,Emiliano Grillo,-.189
2024,0,57975,Harry Hall,-.189
2024,0,39975,Michael Kim,-.189
2024,0,47504,Sam Burns,-.188
2024,0,34076,Joel Dahmen,-.188
2024,0,27644,Brian Harman,-.188
2024,0,12716,Charley Hoffman,-.186
2024,0,39327,Ben Silverman,-.186
2024,0,48887,Matt Wallace,-.186
2024,0,40162,Justin Lower,-.185
2024,0,49960,Sepp Straka,-.185
2024,0,28089,Jason Day,-.183
2024,0,34046,Jordan Spieth,-.183
2024,0,34563,Chesson Hadley,-.182
2024,0,36326,David Lipsky,-.180
2024,0,57362,Austin Eckroat,-.178
2024,0,57366,Cameron Young,-.177
