YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
2021,0,22405,Justin Rose,2.93,334,114
2021,0,20229,Stewart Cink,2.94,518,176
2021,0,24024,Zach Johnson,2.94,505,172
2021,0,40026,Daniel Berger,2.96,498,168
2021,0,45486,Joaquin Niemann,2.96,615,208
2021,0,29221,Webb Simpson,2.96,438,148
2021,0,37189,Harold Varner III,2.96,532,180
2021,0,22056,Cameron Percy,2.97,464,156
2021,0,30944,Jason Kokrak,2.98,537,180
2021,0,12716,Charley Hoffman,2.99,604,202
2021,0,35532,Tom Hoge,2.99,593,198
2021,0,30925,Dustin Johnson,2.99,430,144
2021,0,45526,Abraham Ancer,3.0,600,200
2021,0,34363,Tyrrell Hatton,3.0,348,116
2021,0,32757,Patton Kizzire,3.0,624,208
2021,0,32816,Satoshi Kodaira,3.0,474,158
2021,0,24502,Adam Scott,3.0,420,140
2021,0,48119,Ben Taylor,3.0,300,100
2021,0,33120,Mark Anderson,3.01,337,112
2021,0,29725,Tony Finau,3.01,542,180
2021,0,34098,Russell Henley,3.01,523,174
2021,0,27129,Luke List,3.01,542,180
2021,0,27349,Alex Noren,3.01,517,172
2021,0,35891,Cameron Smith,3.01,493,164
2021,0,25493,Nick Taylor,3.01,547,182
2021,0,49964,Aaron Wise,3.01,482,160
2021,0,47483,Will Zalatoris,3.01,524,174
2021,0,27644,Brian Harman,3.02,617,204
2021,0,46717,Viktor Hovland,3.02,514,170
2021,0,30926,Chris Kirk,3.02,525,174
2021,0,24361,Pat Perez,3.02,592,196
2021,0,48081,Xander Schauffele,3.02,459,152
2021,0,25364,Paul Casey,3.03,461,152
2021,0,39997,Corey Conners,3.03,655,216
2021,0,52375,Doug Ghim,3.03,528,174
2021,0,31646,Emiliano Grillo,3.03,588,194
2021,0,33399,Adam Hadwin,3.03,552,182
2021,0,32448,James Hahn,3.03,430,142
2021,0,36801,Mark Hubbard,3.03,599,198
2021,0,35506,Mackenzie Hughes,3.03,551,182
2021,0,33410,Andrew Landry,3.03,406,134
2021,0,46970,Jon Rahm,3.03,467,154
2021,0,53165,Doc Redman,3.03,472,156
2021,0,36699,Patrick Rodgers,3.03,624,206
2021,0,37275,Sam Ryder,3.03,527,174
2021,0,29268,Bronson Burgoon,3.04,450,148
2021,0,34099,Harris English,3.04,560,184
2021,0,29535,Brice Garnett,3.04,560,184
2021,0,33597,Harry Higgs,3.04,499,164
2021,0,39975,Michael Kim,3.04,425,140
2021,0,33122,Russell Knox,3.04,571,188
2021,0,50525,Collin Morikawa,3.04,475,156
2021,0,24357,K.J. Choi,3.05,323,106
2021,0,28089,Jason Day,3.05,409,134
2021,0,29970,Dylan Frittelli,3.05,452,148
